"","FINAL","coords.x1","coords.x2","optional"
"28294","Chamaecrista aspleniifolia (H.S.Irwin & Barneby) H.S.Irwin & Barneby",-40.077,-19.455,TRUE
"28297","Chamaecrista aspleniifolia (H.S.Irwin & Barneby) H.S.Irwin & Barneby",-41.074,-19.477,TRUE
"28299","Chamaecrista aspleniifolia (H.S.Irwin & Barneby) H.S.Irwin & Barneby",-41.48,-18.879,TRUE
"28300","Chamaecrista aspleniifolia (H.S.Irwin & Barneby) H.S.Irwin & Barneby",-42.137,-19.022,TRUE
"28301","Chamaecrista aspleniifolia (H.S.Irwin & Barneby) H.S.Irwin & Barneby",-42.569,-19.582,TRUE
"28302","Chamaecrista aspleniifolia (H.S.Irwin & Barneby) H.S.Irwin & Barneby",-42.865,-19.627,TRUE
"28303","Chamaecrista aspleniifolia (H.S.Irwin & Barneby) H.S.Irwin & Barneby",-41.823,-19.721,TRUE
"28304","Chamaecrista aspleniifolia (H.S.Irwin & Barneby) H.S.Irwin & Barneby",-41.708,-19.804,TRUE
"28305","Chamaecrista aspleniifolia (H.S.Irwin & Barneby) H.S.Irwin & Barneby",-42.929,-20.428,TRUE
"28306","Chamaecrista aspleniifolia (H.S.Irwin & Barneby) H.S.Irwin & Barneby",-43.02,-20.502,TRUE
"28402","Chamaecrista ensiformis (Vell.) H.S.Irwin & Barneby",-40.077,-19.455,TRUE
"28416","Chamaecrista ensiformis (Vell.) H.S.Irwin & Barneby",-41.48,-18.879,TRUE
"28417","Chamaecrista ensiformis (Vell.) H.S.Irwin & Barneby",-40.735,-18.967,TRUE
"28418","Chamaecrista ensiformis (Vell.) H.S.Irwin & Barneby",-40.548,-19.351,TRUE
"28419","Chamaecrista ensiformis (Vell.) H.S.Irwin & Barneby",-40.624,-19.587,TRUE
"28420","Chamaecrista ensiformis (Vell.) H.S.Irwin & Barneby",-42.618,-19.684,TRUE
"28421","Chamaecrista ensiformis (Vell.) H.S.Irwin & Barneby",-42.535,-19.8,TRUE
"28422","Chamaecrista ensiformis (Vell.) H.S.Irwin & Barneby",-41.708,-19.804,TRUE
"28456","Cheiloclinium cognatum (Miers) A.C.Sm.",-41.48,-18.879,TRUE
"28457","Cheiloclinium cognatum (Miers) A.C.Sm.",-40.735,-18.967,TRUE
"28458","Cheiloclinium cognatum (Miers) A.C.Sm.",-42.403,-19.341,TRUE
"28459","Cheiloclinium cognatum (Miers) A.C.Sm.",-42.618,-19.684,TRUE
"28460","Cheiloclinium cognatum (Miers) A.C.Sm.",-41.823,-19.721,TRUE
"28461","Cheiloclinium cognatum (Miers) A.C.Sm.",-42.484,-19.748,TRUE
"28462","Cheiloclinium cognatum (Miers) A.C.Sm.",-41.708,-19.804,TRUE
"28464","Cheiloclinium cognatum (Miers) A.C.Sm.",-43.363,-19.902,TRUE
"28467","Cheiloclinium cognatum (Miers) A.C.Sm.",-43.388,-18.549,TRUE
"28469","Cheiloclinium cognatum (Miers) A.C.Sm.",-43.669,-20.072,TRUE
"28474","Cheiloclinium cognatum (Miers) A.C.Sm.",-43.512,-20.18,TRUE
"28475","Cheiloclinium cognatum (Miers) A.C.Sm.",-43.423,-19.406,TRUE
"28535","Chionanthus crassifolius (Mart.) P.S.Green",-43.083,-18.38,TRUE
"28536","Chionanthus crassifolius (Mart.) P.S.Green",-42.755,-18.546,TRUE
"28540","Chionanthus crassifolius (Mart.) P.S.Green",-43.388,-18.549,TRUE
"28541","Chionanthus crassifolius (Mart.) P.S.Green",-43.669,-20.072,TRUE
"28542","Chionanthus crassifolius (Mart.) P.S.Green",-43.103,-18.103,TRUE
"28558","Chionanthus ferrugineus (Gilg) P.S.Green",-41.074,-19.477,TRUE
"28562","Chionanthus ferrugineus (Gilg) P.S.Green",-42.071,-18.493,TRUE
"28563","Chionanthus ferrugineus (Gilg) P.S.Green",-41.48,-18.879,TRUE
"28564","Chionanthus ferrugineus (Gilg) P.S.Green",-42.865,-19.627,TRUE
"28565","Chionanthus ferrugineus (Gilg) P.S.Green",-41.823,-19.721,TRUE
"28566","Chionanthus ferrugineus (Gilg) P.S.Green",-42.484,-19.748,TRUE
"28567","Chionanthus ferrugineus (Gilg) P.S.Green",-42.624,-19.765,TRUE
"28568","Chionanthus ferrugineus (Gilg) P.S.Green",-41.708,-19.804,TRUE
"28573","Chionanthus ferrugineus (Gilg) P.S.Green",-43.103,-18.103,TRUE
"28575","Chionanthus filiformis (Vell.) P.S.Green",-43.501,-20.434,TRUE
"28576","Chionanthus filiformis (Vell.) P.S.Green",-43.512,-20.18,TRUE
"28741","Chloroleucon dumosum (Benth.) G.P.Lewis",-41.074,-19.477,TRUE
"28743","Chloroleucon dumosum (Benth.) G.P.Lewis",-41.823,-19.721,TRUE
"28771","Chomelia brasiliana A.Rich.",-42.482,-20.701,TRUE
"28772","Chomelia brasiliana A.Rich.",-42.873,-20.778,TRUE
"28841","Chomelia obtusa Cham. & Schltdl.",-40.669,-19.804,TRUE
"28918","Chomelia pohliana Müll.Arg.",-43.386,-20.369,TRUE
"28996","Chomelia pubescens Cham. & Schltdl.",-40.077,-19.455,TRUE
"29005","Chomelia pubescens Cham. & Schltdl.",-40.513,-18.999,TRUE
"29006","Chomelia pubescens Cham. & Schltdl.",-43.207,-19.422,TRUE
"29007","Chomelia pubescens Cham. & Schltdl.",-42.431,-19.511,TRUE
"29008","Chomelia pubescens Cham. & Schltdl.",-42.865,-19.627,TRUE
"29074","Chrysochlamys saldanhae (Engl.) Oliveira-Filho",-42.482,-20.701,TRUE
"29075","Chrysochlamys saldanhae (Engl.) Oliveira-Filho",-43.286,-20.55,TRUE
"29076","Chrysochlamys saldanhae (Engl.) Oliveira-Filho",-43.372,-20.629,TRUE
"29077","Chrysochlamys saldanhae (Engl.) Oliveira-Filho",-42.873,-20.778,TRUE
"29116","Chrysophyllum flexuosum Mart.",-40.513,-18.999,TRUE
"29117","Chrysophyllum flexuosum Mart.",-40.778,-19.218,TRUE
"29118","Chrysophyllum flexuosum Mart.",-42.403,-19.341,TRUE
"29119","Chrysophyllum flexuosum Mart.",-42.431,-19.511,TRUE
"29120","Chrysophyllum flexuosum Mart.",-42.569,-19.582,TRUE
"29121","Chrysophyllum flexuosum Mart.",-42.484,-19.748,TRUE
"29122","Chrysophyllum flexuosum Mart.",-42.755,-18.546,TRUE
"29123","Chrysophyllum flexuosum Mart.",-41.552,-19.301,TRUE
"29124","Chrysophyllum flexuosum Mart.",-42.873,-20.778,TRUE
"29214","Chrysophyllum gonocarpum (Mart. & Eichler ex Miq.) Engl.",-42.482,-20.701,TRUE
"29216","Chrysophyllum gonocarpum (Mart. & Eichler ex Miq.) Engl.",-41.074,-19.477,TRUE
"29222","Chrysophyllum gonocarpum (Mart. & Eichler ex Miq.) Engl.",-42.561,-18.393,TRUE
"29223","Chrysophyllum gonocarpum (Mart. & Eichler ex Miq.) Engl.",-42.071,-18.493,TRUE
"29224","Chrysophyllum gonocarpum (Mart. & Eichler ex Miq.) Engl.",-41.48,-18.879,TRUE
"29225","Chrysophyllum gonocarpum (Mart. & Eichler ex Miq.) Engl.",-42.137,-19.022,TRUE
"29226","Chrysophyllum gonocarpum (Mart. & Eichler ex Miq.) Engl.",-42.403,-19.341,TRUE
"29227","Chrysophyllum gonocarpum (Mart. & Eichler ex Miq.) Engl.",-42.526,-19.499,TRUE
"29228","Chrysophyllum gonocarpum (Mart. & Eichler ex Miq.) Engl.",-42.569,-19.582,TRUE
"29229","Chrysophyllum gonocarpum (Mart. & Eichler ex Miq.) Engl.",-42.865,-19.627,TRUE
"29230","Chrysophyllum gonocarpum (Mart. & Eichler ex Miq.) Engl.",-41.823,-19.721,TRUE
"29231","Chrysophyllum gonocarpum (Mart. & Eichler ex Miq.) Engl.",-42.428,-19.723,TRUE
"29232","Chrysophyllum gonocarpum (Mart. & Eichler ex Miq.) Engl.",-42.624,-19.765,TRUE
"29233","Chrysophyllum gonocarpum (Mart. & Eichler ex Miq.) Engl.",-41.708,-19.804,TRUE
"29234","Chrysophyllum gonocarpum (Mart. & Eichler ex Miq.) Engl.",-40.873,-19.84,TRUE
"29235","Chrysophyllum gonocarpum (Mart. & Eichler ex Miq.) Engl.",-42.916,-20.263,TRUE
"29236","Chrysophyllum gonocarpum (Mart. & Eichler ex Miq.) Engl.",-42.929,-20.428,TRUE
"29242","Chrysophyllum gonocarpum (Mart. & Eichler ex Miq.) Engl.",-43.083,-18.38,TRUE
"29243","Chrysophyllum gonocarpum (Mart. & Eichler ex Miq.) Engl.",-42.755,-18.546,TRUE
"29244","Chrysophyllum gonocarpum (Mart. & Eichler ex Miq.) Engl.",-43.117,-19.847,TRUE
"29245","Chrysophyllum gonocarpum (Mart. & Eichler ex Miq.) Engl.",-43.386,-20.369,TRUE
"29247","Chrysophyllum gonocarpum (Mart. & Eichler ex Miq.) Engl.",-42.873,-20.778,TRUE
"29257","Chrysophyllum gonocarpum (Mart. & Eichler ex Miq.) Engl.",-43.388,-18.549,TRUE
"29262","Chrysophyllum gonocarpum (Mart. & Eichler ex Miq.) Engl.",-43.103,-18.103,TRUE
"29641","Chrysophyllum lucentifolium Cronquist",-40.077,-19.455,TRUE
"29649","Chrysophyllum lucentifolium Cronquist",-40.669,-19.804,TRUE
"29651","Chrysophyllum lucentifolium Cronquist",-41.074,-19.477,TRUE
"29656","Chrysophyllum lucentifolium Cronquist",-41.48,-18.879,TRUE
"29657","Chrysophyllum lucentifolium Cronquist",-42.137,-19.022,TRUE
"29658","Chrysophyllum lucentifolium Cronquist",-42.403,-19.341,TRUE
"29659","Chrysophyllum lucentifolium Cronquist",-42.431,-19.511,TRUE
"29660","Chrysophyllum lucentifolium Cronquist",-42.618,-19.684,TRUE
"29661","Chrysophyllum lucentifolium Cronquist",-41.823,-19.721,TRUE
"29662","Chrysophyllum lucentifolium Cronquist",-42.484,-19.748,TRUE
"29686","Chrysophyllum marginatum (Hook. & Arn.) Radlk.",-42.482,-20.701,TRUE
"29690","Chrysophyllum marginatum (Hook. & Arn.) Radlk.",-42.071,-18.493,TRUE
"29691","Chrysophyllum marginatum (Hook. & Arn.) Radlk.",-41.48,-18.879,TRUE
"29692","Chrysophyllum marginatum (Hook. & Arn.) Radlk.",-40.513,-18.999,TRUE
"29693","Chrysophyllum marginatum (Hook. & Arn.) Radlk.",-42.763,-19.14,TRUE
"29694","Chrysophyllum marginatum (Hook. & Arn.) Radlk.",-42.403,-19.341,TRUE
"29695","Chrysophyllum marginatum (Hook. & Arn.) Radlk.",-42.526,-19.499,TRUE
"29696","Chrysophyllum marginatum (Hook. & Arn.) Radlk.",-42.431,-19.511,TRUE
"29697","Chrysophyllum marginatum (Hook. & Arn.) Radlk.",-42.569,-19.582,TRUE
"29698","Chrysophyllum marginatum (Hook. & Arn.) Radlk.",-42.865,-19.627,TRUE
"29699","Chrysophyllum marginatum (Hook. & Arn.) Radlk.",-42.484,-19.748,TRUE
"29700","Chrysophyllum marginatum (Hook. & Arn.) Radlk.",-42.535,-19.8,TRUE
"29701","Chrysophyllum marginatum (Hook. & Arn.) Radlk.",-41.708,-19.804,TRUE
"29702","Chrysophyllum marginatum (Hook. & Arn.) Radlk.",-42.929,-20.428,TRUE
"29703","Chrysophyllum marginatum (Hook. & Arn.) Radlk.",-43.02,-20.502,TRUE
"29708","Chrysophyllum marginatum (Hook. & Arn.) Radlk.",-43.083,-18.38,TRUE
"29709","Chrysophyllum marginatum (Hook. & Arn.) Radlk.",-43.363,-19.902,TRUE
"29710","Chrysophyllum marginatum (Hook. & Arn.) Radlk.",-43.386,-20.369,TRUE
"29712","Chrysophyllum marginatum (Hook. & Arn.) Radlk.",-43.176,-20.449,TRUE
"29713","Chrysophyllum marginatum (Hook. & Arn.) Radlk.",-43.286,-20.55,TRUE
"29714","Chrysophyllum marginatum (Hook. & Arn.) Radlk.",-42.873,-20.778,TRUE
"29727","Chrysophyllum marginatum (Hook. & Arn.) Radlk.",-43.539,-20.592,TRUE
"30012","Chrysophyllum rufum Mart.",-41.074,-19.477,TRUE
"30016","Chrysophyllum rufum Mart.",-40.778,-19.218,TRUE
"30067","Chrysophyllum splendens Spreng.",-40.077,-19.455,TRUE
"30079","Chrysophyllum splendens Spreng.",-41.074,-19.477,TRUE
"30086","Chrysophyllum splendens Spreng.",-42.071,-18.493,TRUE
"30088","Chrysophyllum splendens Spreng.",-41.48,-18.879,TRUE
"30089","Chrysophyllum splendens Spreng.",-42.569,-19.582,TRUE
"30090","Chrysophyllum splendens Spreng.",-42.865,-19.627,TRUE
"30091","Chrysophyllum splendens Spreng.",-42.484,-19.748,TRUE
"30092","Chrysophyllum splendens Spreng.",-42.535,-19.8,TRUE
"30099","Chrysophyllum viride Mart. & Eichler",-42.618,-19.684,TRUE
"30100","Chrysophyllum viride Mart. & Eichler",-41.823,-19.721,TRUE
"30101","Chrysophyllum viride Mart. & Eichler",-42.484,-19.748,TRUE
"30102","Chrysophyllum viride Mart. & Eichler",-41.708,-19.804,TRUE
"30207","Cinnamodendron dinisii Schwacke",-42.482,-20.701,TRUE
"30209","Cinnamodendron dinisii Schwacke",-43.286,-20.55,TRUE
"30210","Cinnamodendron dinisii Schwacke",-43.372,-20.629,TRUE
"30211","Cinnamodendron dinisii Schwacke",-42.873,-20.778,TRUE
"30212","Cinnamodendron dinisii Schwacke",-43.501,-20.434,TRUE
"30559","Cinnamomum erythropus (Nees & Mart.) Kosterm.",-43.477,-20.121,TRUE
"30561","Cinnamomum erythropus (Nees & Mart.) Kosterm.",-43.501,-20.434,TRUE
"30562","Cinnamomum erythropus (Nees & Mart.) Kosterm.",-43.512,-20.18,TRUE
"30563","Cinnamomum erythropus (Nees & Mart.) Kosterm.",-43.458,-20.079,TRUE
"30628","Cinnamomum pseudoglaziovii Lorea-Hern.",-42.482,-20.701,TRUE
"30630","Cinnamomum pseudoglaziovii Lorea-Hern.",-43.286,-20.55,TRUE
"30631","Cinnamomum pseudoglaziovii Lorea-Hern.",-42.873,-20.778,TRUE
"30865","Cinnamomum stenophyllum (Meisn.) Vattimo-Gil",-43.501,-20.434,TRUE
"30866","Cinnamomum stenophyllum (Meisn.) Vattimo-Gil",-43.512,-20.18,TRUE
"30885","Cinnamomum tomentulosum Kosterm.",-42.482,-20.701,TRUE
"30887","Cinnamomum tomentulosum Kosterm.",-43.669,-20.072,TRUE
"30888","Cinnamomum tomentulosum Kosterm.",-43.477,-20.121,TRUE
"30889","Cinnamomum tomentulosum Kosterm.",-43.103,-18.103,TRUE
"30911","Cinnamomum triplinerve (Ruiz & Pav.) Kosterm.",-40.077,-19.455,TRUE
"30921","Cinnamomum triplinerve (Ruiz & Pav.) Kosterm.",-40.778,-19.218,TRUE
"30922","Cinnamomum triplinerve (Ruiz & Pav.) Kosterm.",-42.484,-19.748,TRUE
"30923","Cinnamomum triplinerve (Ruiz & Pav.) Kosterm.",-41.708,-19.804,TRUE
"30925","Cinnamomum triplinerve (Ruiz & Pav.) Kosterm.",-43.083,-18.38,TRUE
"30926","Cinnamomum triplinerve (Ruiz & Pav.) Kosterm.",-41.552,-19.301,TRUE
"30927","Cinnamomum triplinerve (Ruiz & Pav.) Kosterm.",-43.117,-19.847,TRUE
"30928","Cinnamomum triplinerve (Ruiz & Pav.) Kosterm.",-43.386,-20.369,TRUE
"30930","Cinnamomum triplinerve (Ruiz & Pav.) Kosterm.",-42.873,-20.778,TRUE
"30940","Cinnamomum triplinerve (Ruiz & Pav.) Kosterm.",-43.539,-20.592,TRUE
"30941","Cinnamomum triplinerve (Ruiz & Pav.) Kosterm.",-43.103,-18.103,TRUE
"31046","Citharexylum myrianthum Cham.",-40.077,-19.455,TRUE
"31053","Citharexylum myrianthum Cham.",-42.071,-18.493,TRUE
"31055","Citharexylum myrianthum Cham.",-42.569,-19.582,TRUE
"31056","Citharexylum myrianthum Cham.",-42.865,-19.627,TRUE
"31057","Citharexylum myrianthum Cham.",-42.535,-19.8,TRUE
"31058","Citharexylum myrianthum Cham.",-42.873,-20.778,TRUE
"31267","Citronella gongonha (Mart.) R.A.Howard",-43.501,-20.434,TRUE
"31268","Citronella gongonha (Mart.) R.A.Howard",-43.103,-18.103,TRUE
"31269","Citronella gongonha (Mart.) R.A.Howard",-43.512,-20.18,TRUE
"31381","Citronella paniculata (Mart.) R.A.Howard",-42.482,-20.701,TRUE
"31383","Citronella paniculata (Mart.) R.A.Howard",-42.526,-19.499,TRUE
"31384","Citronella paniculata (Mart.) R.A.Howard",-41.823,-19.721,TRUE
"31385","Citronella paniculata (Mart.) R.A.Howard",-42.624,-19.765,TRUE
"31386","Citronella paniculata (Mart.) R.A.Howard",-41.708,-19.804,TRUE
"31389","Citronella paniculata (Mart.) R.A.Howard",-43.083,-18.38,TRUE
"31390","Citronella paniculata (Mart.) R.A.Howard",-42.755,-18.546,TRUE
"31391","Citronella paniculata (Mart.) R.A.Howard",-43.117,-19.847,TRUE
"31393","Citronella paniculata (Mart.) R.A.Howard",-43.286,-20.55,TRUE
"31394","Citronella paniculata (Mart.) R.A.Howard",-42.873,-20.778,TRUE
"31398","Citronella paniculata (Mart.) R.A.Howard",-43.388,-18.549,TRUE
"31400","Citronella paniculata (Mart.) R.A.Howard",-43.669,-20.072,TRUE
"31401","Citronella paniculata (Mart.) R.A.Howard",-43.477,-20.121,TRUE
"31403","Citronella paniculata (Mart.) R.A.Howard",-43.539,-20.592,TRUE
"31766","Clarisia ilicifolia (Spreng.) Lanj. & Rossberg",-40.077,-19.455,TRUE
"31772","Clarisia ilicifolia (Spreng.) Lanj. & Rossberg",-42.482,-20.701,TRUE
"31773","Clarisia ilicifolia (Spreng.) Lanj. & Rossberg",-41.074,-19.477,TRUE
"31781","Clarisia ilicifolia (Spreng.) Lanj. & Rossberg",-40.735,-18.967,TRUE
"31782","Clarisia ilicifolia (Spreng.) Lanj. & Rossberg",-42.137,-19.022,TRUE
"31783","Clarisia ilicifolia (Spreng.) Lanj. & Rossberg",-42.403,-19.341,TRUE
"31784","Clarisia ilicifolia (Spreng.) Lanj. & Rossberg",-42.526,-19.499,TRUE
"31785","Clarisia ilicifolia (Spreng.) Lanj. & Rossberg",-42.431,-19.511,TRUE
"31786","Clarisia ilicifolia (Spreng.) Lanj. & Rossberg",-42.618,-19.684,TRUE
"31787","Clarisia ilicifolia (Spreng.) Lanj. & Rossberg",-41.823,-19.721,TRUE
"31788","Clarisia ilicifolia (Spreng.) Lanj. & Rossberg",-42.428,-19.723,TRUE
"31789","Clarisia ilicifolia (Spreng.) Lanj. & Rossberg",-42.484,-19.748,TRUE
"31790","Clarisia ilicifolia (Spreng.) Lanj. & Rossberg",-42.624,-19.765,TRUE
"31791","Clarisia ilicifolia (Spreng.) Lanj. & Rossberg",-41.708,-19.804,TRUE
"31792","Clarisia ilicifolia (Spreng.) Lanj. & Rossberg",-42.916,-20.263,TRUE
"31793","Clarisia ilicifolia (Spreng.) Lanj. & Rossberg",-42.929,-20.428,TRUE
"31794","Clarisia ilicifolia (Spreng.) Lanj. & Rossberg",-43.02,-20.502,TRUE
"31797","Clarisia ilicifolia (Spreng.) Lanj. & Rossberg",-42.873,-20.778,TRUE
"31838","Clarisia racemosa Ruiz & Pav.",-40.077,-19.455,TRUE
"31844","Clarisia racemosa Ruiz & Pav.",-42.403,-19.341,TRUE
"31845","Clarisia racemosa Ruiz & Pav.",-41.823,-19.721,TRUE
"31860","Clavija caloneura Mart.",-40.077,-19.455,TRUE
"31884","Clavija spinosa (Vell.) Mez",-40.624,-19.587,TRUE
"31885","Clavija spinosa (Vell.) Mez",-41.823,-19.721,TRUE
"31907","Clethra scabra Pers.",-42.482,-20.701,TRUE
"31911","Clethra scabra Pers.",-43.386,-20.369,TRUE
"31913","Clethra scabra Pers.",-43.286,-20.55,TRUE
"31914","Clethra scabra Pers.",-43.372,-20.629,TRUE
"31915","Clethra scabra Pers.",-42.873,-20.778,TRUE
"31919","Clethra scabra Pers.",-43.388,-18.549,TRUE
"31922","Clethra scabra Pers.",-43.669,-20.072,TRUE
"31924","Clethra scabra Pers.",-43.477,-20.121,TRUE
"31929","Clethra scabra Pers.",-43.539,-20.592,TRUE
"31930","Clethra scabra Pers.",-43.501,-20.434,TRUE
"31932","Clethra scabra Pers.",-43.512,-20.18,TRUE
"31934","Clethra scabra Pers.",-43.458,-20.079,TRUE
"31936","Clethra scabra Pers.",-43.423,-19.406,TRUE
"32299","Clusia criuva Cambess.",-40.755,-19.768,TRUE
"32302","Clusia criuva Cambess.",-42.482,-20.701,TRUE
"32303","Clusia criuva Cambess.",-40.778,-19.218,TRUE
"32306","Clusia criuva Cambess.",-43.286,-20.55,TRUE
"32307","Clusia criuva Cambess.",-42.873,-20.778,TRUE
"32310","Clusia criuva Cambess.",-43.501,-20.434,TRUE
"32312","Clusia criuva Cambess.",-43.512,-20.18,TRUE
"32486","Clusia fragrans Gardner",-43.477,-20.121,TRUE
"32487","Clusia fragrans Gardner",-43.501,-20.434,TRUE
"32488","Clusia fragrans Gardner",-43.512,-20.18,TRUE
"32522","Clusia lanceolata Cambess.",-42.482,-20.701,TRUE
"32557","Clusia melchiorii Gleason",-40.755,-19.768,TRUE
"32624","Clusia nemorosa G.Mey.",-42.482,-20.701,TRUE
"32629","Clusia nemorosa G.Mey.",-43.386,-20.369,TRUE
"32640","Clusia nemorosa G.Mey.",-43.669,-20.072,TRUE
"32641","Clusia nemorosa G.Mey.",-43.477,-20.121,TRUE
"32643","Clusia nemorosa G.Mey.",-43.539,-20.592,TRUE
"32644","Clusia nemorosa G.Mey.",-43.501,-20.434,TRUE
"32645","Clusia nemorosa G.Mey.",-43.103,-18.103,TRUE
"32646","Clusia nemorosa G.Mey.",-43.512,-20.18,TRUE
"32647","Clusia nemorosa G.Mey.",-43.458,-20.079,TRUE
"32679","Clusia organensis Planch. & Triana",-40.755,-19.768,TRUE
"32685","Clusia organensis Planch. & Triana",-42.482,-20.701,TRUE
"32688","Clusia organensis Planch. & Triana",-40.735,-18.967,TRUE
"32690","Clusia organensis Planch. & Triana",-43.286,-20.55,TRUE
"32692","Clusia organensis Planch. & Triana",-43.501,-20.434,TRUE
"32716","Cnidoscolus oligandrus (Müll.Arg.) Pax",-40.077,-19.455,TRUE
"32718","Cnidoscolus oligandrus (Müll.Arg.) Pax",-40.669,-19.804,TRUE
"32719","Cnidoscolus oligandrus (Müll.Arg.) Pax",-40.755,-19.768,TRUE
"32720","Cnidoscolus oligandrus (Müll.Arg.) Pax",-41.074,-19.477,TRUE
"32725","Cnidoscolus oligandrus (Müll.Arg.) Pax",-41.823,-19.721,TRUE
"32726","Cnidoscolus oligandrus (Müll.Arg.) Pax",-41.708,-19.804,TRUE
"32727","Cnidoscolus oligandrus (Müll.Arg.) Pax",-41.552,-19.301,TRUE
"32728","Cnidoscolus oligandrus (Müll.Arg.) Pax",-42.873,-20.778,TRUE
"32790","Coccoloba alnifolia Casar.",-40.513,-18.999,TRUE
"32791","Coccoloba alnifolia Casar.",-40.873,-19.84,TRUE
"32855","Coccoloba glaziovii Lindau",-40.513,-18.999,TRUE
"33066","Coccoloba warmingii Meisn.",-40.077,-19.455,TRUE
"33073","Coccoloba warmingii Meisn.",-43.083,-18.38,TRUE
"33074","Coccoloba warmingii Meisn.",-41.552,-19.301,TRUE
"33076","Coccoloba warmingii Meisn.",-43.286,-20.55,TRUE
"33077","Coccoloba warmingii Meisn.",-42.873,-20.778,TRUE
"33081","Coccoloba warmingii Meisn.",-43.388,-18.549,TRUE
"33085","Coccoloba warmingii Meisn.",-43.539,-20.592,TRUE
"33241","Colubrina glandulosa Perkins",-41.823,-19.721,TRUE
"33245","Colubrina glandulosa Perkins",-43.083,-18.38,TRUE
"33246","Colubrina glandulosa Perkins",-42.755,-18.546,TRUE
"33247","Colubrina glandulosa Perkins",-43.386,-20.369,TRUE
"33248","Colubrina glandulosa Perkins",-42.873,-20.778,TRUE
"33402","Conchocarpus longifolius (A. St.-Hil.) Kallunki & Pirani",-40.735,-18.967,TRUE
"33442","Connarus detersus Planch.",-42.482,-20.701,TRUE
"33544","Copaifera langsdorffii Desf.",-40.669,-19.804,TRUE
"33552","Copaifera langsdorffii Desf.",-42.561,-18.393,TRUE
"33553","Copaifera langsdorffii Desf.",-42.071,-18.493,TRUE
"33554","Copaifera langsdorffii Desf.",-42.763,-19.14,TRUE
"33555","Copaifera langsdorffii Desf.",-42.403,-19.341,TRUE
"33556","Copaifera langsdorffii Desf.",-43.207,-19.422,TRUE
"33557","Copaifera langsdorffii Desf.",-42.431,-19.511,TRUE
"33558","Copaifera langsdorffii Desf.",-42.569,-19.582,TRUE
"33559","Copaifera langsdorffii Desf.",-42.865,-19.627,TRUE
"33560","Copaifera langsdorffii Desf.",-42.618,-19.684,TRUE
"33561","Copaifera langsdorffii Desf.",-41.823,-19.721,TRUE
"33562","Copaifera langsdorffii Desf.",-42.428,-19.723,TRUE
"33563","Copaifera langsdorffii Desf.",-42.484,-19.748,TRUE
"33564","Copaifera langsdorffii Desf.",-42.624,-19.765,TRUE
"33565","Copaifera langsdorffii Desf.",-42.535,-19.8,TRUE
"33566","Copaifera langsdorffii Desf.",-42.916,-20.263,TRUE
"33567","Copaifera langsdorffii Desf.",-42.929,-20.428,TRUE
"33568","Copaifera langsdorffii Desf.",-43.02,-20.502,TRUE
"33574","Copaifera langsdorffii Desf.",-43.083,-18.38,TRUE
"33575","Copaifera langsdorffii Desf.",-42.755,-18.546,TRUE
"33576","Copaifera langsdorffii Desf.",-41.552,-19.301,TRUE
"33577","Copaifera langsdorffii Desf.",-43.117,-19.847,TRUE
"33578","Copaifera langsdorffii Desf.",-43.363,-19.902,TRUE
"33579","Copaifera langsdorffii Desf.",-43.386,-20.369,TRUE
"33581","Copaifera langsdorffii Desf.",-43.176,-20.449,TRUE
"33582","Copaifera langsdorffii Desf.",-43.286,-20.55,TRUE
"33583","Copaifera langsdorffii Desf.",-43.372,-20.629,TRUE
"33584","Copaifera langsdorffii Desf.",-42.873,-20.778,TRUE
"33598","Copaifera langsdorffii Desf.",-43.388,-18.549,TRUE
"33602","Copaifera langsdorffii Desf.",-43.669,-20.072,TRUE
"33604","Copaifera langsdorffii Desf.",-43.477,-20.121,TRUE
"33609","Copaifera langsdorffii Desf.",-43.539,-20.592,TRUE
"33610","Copaifera langsdorffii Desf.",-43.103,-18.103,TRUE
"33614","Copaifera langsdorffii Desf.",-43.423,-19.406,TRUE
"33775","Copaifera lucens Dwyer",-40.077,-19.455,TRUE
"33785","Copaifera lucens Dwyer",-40.548,-19.351,TRUE
"33786","Copaifera lucens Dwyer",-40.624,-19.587,TRUE
"33787","Copaifera lucens Dwyer",-40.873,-19.84,TRUE
"33827","Copaifera trapezifolia Hayne",-40.077,-19.455,TRUE
"33839","Copaifera trapezifolia Hayne",-40.513,-18.999,TRUE
